,Date,Keypresses,7_day_ma,28_day_ma,365_day_ma,percentile,rank,Weekday
58,2020-11-18,56454,44114.28571428572,36638.392857142855,,93.87274155538098,79.0,Wednesday
59,2020-11-19,75444,47285.57142857143,37945.892857142855,,99.2930086410055,10.0,Thursday
60,2020-11-20,28035,46825.42857142857,37200.42857142857,,56.71641791044776,552.0,Friday
61,2020-11-21,18610,45446.142857142855,37320.25,,39.27729772191673,774.0,Saturday
62,2020-11-22,37640,47030.42857142857,38622.142857142855,,74.31264728986646,328.0,Sunday
63,2020-11-23,76313,50377.57142857143,39924.107142857145,,99.37156323644933,9.0,Monday
64,2020-11-24,7596,42870.28571428572,38294.82142857143,,23.56637863315004,974.0,Tuesday
65,2020-11-25,6062,35671.42857142857,36606.03571428572,,20.34564021995287,1015.0,Wednesday
66,2020-11-26,235,24927.285714285714,34764.67857142857,,8.091123330714847,1171.0,Thursday
67,2020-11-27,29750,25172.285714285714,34286.607142857145,,59.78004713275726,513.0,Friday
68,2020-11-28,121,22531.0,34290.92857142857,,7.462686567164178,1179.0,Saturday
69,2020-11-29,33935,22001.714285714286,35292.57142857143,,66.92851531814611,422.0,Sunday
70,2020-11-30,67533,20747.428571428572,36843.71428571428,,98.586017282011,19.0,Monday
71,2020-12-01,21187,22689.0,36901.357142857145,,43.91201885310291,715.0,Tuesday
72,2020-12-02,43634,28056.428571428572,36410.07142857143,,83.50353495679497,211.0,Wednesday
73,2020-12-03,61437,36799.57142857143,36592.642857142855,,96.700706991359,43.0,Thursday
74,2020-12-04,27145,36427.42857142857,35772.857142857145,,55.459544383346426,568.0,Friday
75,2020-12-05,35840,41530.142857142855,36313.46428571428,,71.17046347211313,368.0,Saturday
76,2020-12-06,2775,37078.71428571428,35609.03571428572,,15.789473684210526,1073.0,Sunday
77,2020-12-07,45303,33903.0,35754.142857142855,,85.46739984289081,186.0,Monday
78,2020-12-08,16328,33208.857142857145,35398.78571428572,,35.4281225451689,823.0,Tuesday
79,2020-12-09,55437,34895.0,35684.28571428572,,93.47996857816182,84.0,Wednesday
80,2020-12-10,42108,32133.714285714286,35286.53571428572,,81.53967007069913,236.0,Thursday
81,2020-12-11,55206,36142.42857142857,36141.892857142855,,93.40141398271798,85.0,Friday
82,2020-12-12,38833,36570.0,36519.32142857143,,76.35506677140613,302.0,Saturday
83,2020-12-13,22636,39407.28571428572,36379.53571428572,,46.190102120974075,686.0,Sunday
84,2020-12-14,36760,38186.857142857145,35803.71428571428,,72.58444619010213,350.0,Monday
85,2020-12-15,61969,44707.0,35868.78571428572,,96.77926158680282,42.0,Tuesday
86,2020-12-16,46458,43424.28571428572,35511.78571428572,,86.64571877454831,171.0,Wednesday
87,2020-12-17,40009,43124.42857142857,34246.25,,78.55459544383346,274.0,Thursday
88,2020-12-18,45377,41720.28571428572,34865.607142857145,,85.54595443833463,185.0,Friday
89,2020-12-19,14964,38310.42857142857,34735.392857142855,,33.699921445404556,845.0,Saturday
90,2020-12-20,32546,39726.142857142855,34553.46428571428,,65.35742340926944,442.0,Sunday
91,2020-12-21,23679,37857.42857142857,32673.678571428572,,47.99685781618225,663.0,Monday
92,2020-12-22,17360,31484.714285714286,33022.392857142855,,37.15632364493323,801.0,Tuesday
93,2020-12-23,724,24951.285714285714,32831.75,,9.897879025923016,1148.0,Wednesday
94,2020-12-24,5086,19962.285714285714,33005.0,,18.931657501963866,1033.0,Thursday
95,2020-12-25,3673,14004.57142857143,32073.678571428572,,17.124901806755695,1056.0,Friday
96,2020-12-26,1059,12018.142857142857,32107.178571428572,,11.154752553024352,1132.0,Saturday
97,2020-12-27,2688,7752.714285714285,30991.214285714286,,15.710919088766692,1074.0,Sunday
98,2020-12-28,12929,6217.0,29041.071428571428,,30.557737627651214,885.0,Monday
99,2020-12-29,8479,4948.285714285715,28587.214285714286,,24.430479183032208,963.0,Tuesday
100,2020-12-30,2134,5149.714285714285,27105.071428571428,,14.218381775333858,1093.0,Wednesday
101,2020-12-31,0,4423.142857142857,24910.89285714286,,2.9065200314218385,1237.0,Thursday
102,2021-01-01,2574,4266.142857142857,24033.35714285714,,15.318146111547525,1079.0,Friday
103,2021-01-02,4974,4825.428571428572,22931.0,,18.7745483110762,1035.0,Saturday
104,2021-01-03,22146,7605.142857142857,23622.821428571428,,45.48311076197958,695.0,Sunday
105,2021-01-04,14043,7764.285714285715,22506.39285714286,,32.36449332285939,862.0,Monday
106,2021-01-05,26258,10304.142857142857,22861.035714285714,,53.18146111547526,597.0,Tuesday
107,2021-01-06,18377,12624.57142857143,21537.464285714286,,38.648860958366065,782.0,Wednesday
108,2021-01-07,40541,18416.14285714286,21481.5,,78.79025923016496,271.0,Thursday
109,2021-01-08,50284,25231.85714285714,21305.714285714286,,90.41633935585232,123.0,Friday
110,2021-01-09,30575,28889.14285714286,21010.785714285714,,61.19402985074627,495.0,Saturday
111,2021-01-10,25228,29329.428571428572,21103.35714285714,,50.903377847604084,626.0,Sunday
112,2021-01-11,51070,34619.0,21614.428571428572,,90.96622152395916,116.0,Monday
113,2021-01-12,32040,35445.0,20545.535714285714,,64.02199528672428,459.0,Tuesday
114,2021-01-13,303,32863.0,18897.14285714286,,8.248232521602514,1169.0,Wednesday
115,2021-01-14,44938,33491.142857142855,19073.178571428572,,84.99607227022781,192.0,Thursday
116,2021-01-15,25531,29955.0,18364.39285714286,,51.374705420267084,620.0,Friday
117,2021-01-16,19800,28415.714285714286,18537.10714285714,,41.3197172034564,748.0,Saturday
118,2021-01-17,18696,27482.571428571428,18042.464285714286,,39.51296150824823,771.0,Sunday
119,2021-01-18,18641,22849.85714285714,17862.535714285714,,39.355852317360565,773.0,Monday
120,2021-01-19,29922,22547.285714285714,18311.178571428572,,60.015710919088775,510.0,Tuesday
121,2021-01-20,51446,29853.428571428572,20122.678571428572,,91.04477611940298,115.0,Wednesday
122,2021-01-21,30810,27835.14285714286,21041.39285714286,,61.743912018853095,488.0,Thursday
123,2021-01-22,58872,32598.14285714286,23012.785714285714,,95.28672427337,61.0,Friday
124,2021-01-23,34698,34726.42857142857,24214.178571428572,,69.0102120974077,395.5,Saturday
125,2021-01-24,33805,36884.857142857145,25325.5,,66.61429693637078,426.0,Sunday
126,2021-01-25,64903,43493.71428571428,27181.714285714286,,97.643362136685,31.0,Monday
127,2021-01-26,24062,42656.57142857143,27738.25,,48.860958366064416,652.0,Tuesday
128,2021-01-27,49039,42312.71428571428,29413.428571428572,,89.47368421052632,135.0,Wednesday
129,2021-01-28,46251,44518.57142857143,31065.25,,86.33150039277298,175.0,Thursday
130,2021-01-29,39842,41800.0,32396.25,,78.31893165750196,277.0,Friday
131,2021-01-30,43334,43033.71428571428,33766.25,,83.11076197957581,216.0,Saturday
132,2021-01-31,27113,42077.71428571428,33943.642857142855,,55.38098978790259,569.0,Sunday
133,2021-02-01,58958,41228.42857142857,35547.75,,95.44383346425765,59.0,Monday
134,2021-02-02,17985,40360.28571428572,35252.28571428572,,37.86331500392773,792.0,Tuesday
135,2021-02-03,50101,40512.0,36385.28571428572,,90.18067556952082,126.0,Wednesday
136,2021-02-04,42024,39908.142857142855,36438.25,,81.38256087981148,238.0,Thursday
137,2021-02-05,11856,35910.142857142855,35065.82142857143,,28.908091123330713,906.0,Friday
138,2021-02-06,3134,30167.285714285714,34085.78571428572,,16.10369206598586,1069.0,Saturday
139,2021-02-07,15551,28515.571428571428,33740.17857142857,,34.32835820895522,837.0,Sunday
140,2021-02-08,70591,30177.428571428572,34437.357142857145,,98.90023566378633,15.0,Monday
141,2021-02-09,47842,34442.71428571428,35001.71428571428,,88.05970149253731,153.0,Tuesday
142,2021-02-10,50048,34435.142857142855,36778.32142857143,,90.02356637863315,128.0,Wednesday
143,2021-02-11,54595,36231.0,37123.21428571428,,93.00864100549883,90.0,Thursday
144,2021-02-12,44561,40903.142857142855,37802.857142857145,,84.44619010212098,199.0,Friday
145,2021-02-13,22680,43695.42857142857,37905.71428571428,,46.425765907305575,683.0,Saturday
146,2021-02-14,35566,46554.71428571428,38508.21428571428,,70.62058130400628,375.0,Sunday
147,2021-02-15,67930,46174.57142857143,40268.53571428572,,98.66457187745483,18.0,Monday
148,2021-02-16,28789,43452.71428571428,40228.07142857143,,58.13040062843676,534.0,Tuesday
149,2021-02-17,67505,45946.57142857143,40801.607142857145,,98.50746268656717,20.0,Wednesday
150,2021-02-18,48996,45146.71428571428,41451.107142857145,,89.39512961508248,136.0,Thursday
151,2021-02-19,62473,47705.57142857143,41579.71428571428,,96.9363707776905,40.0,Friday
152,2021-02-20,21341,47514.28571428572,41102.67857142857,,44.304791830322074,710.0,Saturday
153,2021-02-21,29024,46579.71428571428,40931.92857142857,,58.60172820109977,528.0,Sunday
154,2021-02-22,77753,47983.0,41390.857142857145,,99.45011783189317,8.0,Monday
155,2021-02-23,22564,47093.71428571428,41337.357142857145,,46.11154752553024,687.0,Tuesday
156,2021-02-24,49853,44572.0,41366.42857142857,,89.86645718774548,130.0,Wednesday
157,2021-02-25,35177,42597.857142857145,40970.92857142857,,70.07069913589945,382.0,Thursday
158,2021-02-26,37546,39036.857142857145,40888.92857142857,,74.07698350353496,331.0,Friday
159,2021-02-27,1131,36149.71428571428,39381.67857142857,,11.390416339355852,1129.0,Saturday
160,2021-02-28,12830,33836.28571428572,38871.57142857143,,30.322073841319718,888.0,Sunday
161,2021-03-01,25802,26414.714285714286,37687.42857142857,,51.68892380204242,616.0,Monday
162,2021-03-02,46729,29866.85714285714,38714.0,,86.88138256087981,168.0,Tuesday
163,2021-03-03,5632,23549.571428571428,37125.82142857143,,19.638648860958366,1024.0,Wednesday
164,2021-03-04,10799,20067.0,36010.642857142855,,28.043990573448546,917.0,Thursday
165,2021-03-05,20227,17592.85714285714,36309.607142857145,,42.10526315789473,738.0,Friday
166,2021-03-06,4928,18135.285714285714,36373.67857142857,,18.617439120188532,1037.0,Saturday
167,2021-03-07,13454,18224.428571428572,36298.78571428572,,31.57894736842105,872.0,Sunday
168,2021-03-08,45078,20978.14285714286,35387.607142857145,,85.15318146111548,190.0,Monday
169,2021-03-09,56342,22351.428571428572,35691.17857142857,,93.79418695993715,80.0,Tuesday
170,2021-03-10,54809,29376.714285714286,35861.21428571428,,93.24430479183033,87.0,Wednesday
171,2021-03-11,54604,35634.57142857143,35861.53571428572,,93.08719560094265,89.0,Thursday
172,2021-03-12,32982,37456.71428571428,35448.0,,65.67164179104478,438.0,Friday
173,2021-03-13,12911,38597.142857142855,35099.107142857145,,30.479183032207384,886.0,Saturday
174,2021-03-14,24992,40245.42857142857,34721.46428571428,,50.35349567949725,633.0,Sunday
175,2021-03-15,52934,41367.71428571428,34185.892857142855,,91.90887666928515,104.0,Monday
176,2021-03-16,54745,41139.57142857143,35112.892857142855,,93.16575019638648,88.0,Tuesday
177,2021-03-17,50370,40505.42857142857,34500.92857142857,,90.57344854673998,121.0,Wednesday
178,2021-03-18,27299,36604.71428571428,33726.03571428572,,55.695208169677926,565.0,Thursday
179,2021-03-19,36243,37070.57142857143,32789.25,,71.95600942655145,358.0,Friday
180,2021-03-20,14008,37227.28571428572,32527.35714285714,,32.285938727415555,863.0,Saturday
181,2021-03-21,23336,36990.71428571428,32324.214285714286,,47.13275726630008,674.0,Sunday
182,2021-03-22,56792,37541.857142857145,31575.60714285714,,93.95129615082483,78.0,Monday
183,2021-03-23,48908,36708.0,32516.464285714286,,89.1987431264729,138.5,Tuesday
184,2021-03-24,58764,37907.142857142855,32834.71428571428,,95.20816967792615,62.0,Wednesday
185,2021-03-25,60758,42687.0,33748.32142857143,,95.9937156323645,52.0,Thursday
186,2021-03-26,14660,39603.71428571428,32930.96428571428,,33.38570306362922,849.0,Friday
187,2021-03-27,23153,40910.142857142855,33717.46428571428,,46.975648075412415,676.0,Saturday
188,2021-03-28,51603,44948.28571428572,35102.21428571428,,91.20188531029065,113.0,Sunday
189,2021-03-29,43342,43026.857142857145,35728.642857142855,,83.18931657501963,215.0,Monday
190,2021-03-30,59733,44573.28571428572,36193.07142857143,,95.75805184603298,55.0,Tuesday
191,2021-03-31,56913,44308.857142857145,38024.53571428572,,94.18695993715632,75.0,Wednesday
192,2021-04-01,35601,40715.0,38910.32142857143,,70.69913589945011,374.0,Thursday
193,2021-04-02,29135,42782.857142857145,39228.46428571428,,58.83739198743127,525.0,Friday
194,2021-04-03,37120,44778.142857142855,40378.17857142857,,73.60565593087196,337.0,Saturday
195,2021-04-04,7187,38433.0,40154.357142857145,,22.859387274155537,983.0,Sunday
196,2021-04-05,48922,39230.142857142855,40291.642857142855,,89.31657501963865,137.0,Monday
197,2021-04-06,68313,40455.857142857145,40719.17857142857,,98.74312647289867,17.0,Tuesday
198,2021-04-07,62668,41278.0,40999.857142857145,,97.09347996857817,38.0,Wednesday
199,2021-04-08,37012,41479.57142857143,40371.57142857143,,73.52710133542813,338.0,Thursday
200,2021-04-09,6081,38186.142857142855,39410.82142857143,,20.424194815396703,1014.0,Friday
201,2021-04-10,0,32883.28571428572,38949.71428571428,,2.9065200314218385,1237.0,Saturday
202,2021-04-11,16116,34158.857142857145,38632.71428571428,,34.95679497250589,829.0,Sunday
203,2021-04-12,45196,33626.57142857143,38356.357142857145,,85.31029065200315,188.0,Monday
204,2021-04-13,42413,29926.571428571428,37915.92857142857,,82.01099764336213,230.0,Tuesday
205,2021-04-14,28334,25021.714285714286,37128.92857142857,,57.18774548311076,546.0,Wednesday
206,2021-04-15,45986,26303.714285714286,37796.32142857143,,86.25294579732913,176.0,Thursday
207,2021-04-16,18440,28069.285714285714,37160.5,,38.7274155538099,781.0,Friday
208,2021-04-17,15414,30271.285714285714,37210.71428571428,,34.09269442262372,840.0,Saturday
209,2021-04-18,34733,32930.857142857145,37617.75,,69.2065985860173,393.0,Sunday
210,2021-04-19,36911,31747.285714285714,36907.71428571428,,73.29143754909663,341.0,Monday
211,2021-04-20,54459,33468.142857142855,37105.96428571428,,92.85153181461115,92.0,Tuesday
212,2021-04-21,35475,34488.28571428572,36274.21428571428,,70.38491751767478,378.0,Wednesday
213,2021-04-22,28641,32010.428571428572,35127.17857142857,,57.89473684210527,537.0,Thursday
214,2021-04-23,12724,31193.85714285714,35058.03571428572,,30.086410054988217,891.0,Friday
215,2021-04-24,36785,34246.857142857145,35544.892857142855,,72.82010997643363,347.0,Saturday
216,2021-04-25,4597,29941.714285714286,33866.107142857145,,18.381775333857032,1040.0,Sunday
217,2021-04-26,12249,26418.571428571428,32755.64285714286,,29.143754909662217,903.0,Monday
218,2021-04-27,12366,20405.285714285714,31063.964285714286,,29.45797329143755,899.0,Tuesday
219,2021-04-28,14935,17471.0,29564.75,,33.54281225451689,847.0,Wednesday
220,2021-04-29,314,13424.285714285714,28304.5,,8.326787117046347,1168.0,Thursday
221,2021-04-30,5337,12369.0,27454.571428571428,,19.2458758837392,1029.0,Friday
222,2021-05-01,1062,7265.714285714285,26166.785714285714,,11.233307148468185,1131.0,Saturday
223,2021-05-02,2520,6969.0,26000.10714285714,,15.161036920659859,1081.0,Sunday
224,2021-05-03,24352,8698.0,25122.60714285714,,49.332285938727416,646.0,Monday
225,2021-05-04,20101,9803.0,23400.75,,41.7910447761194,742.0,Tuesday
226,2021-05-05,0,7669.428571428572,21162.60714285714,,2.9065200314218385,1237.0,Wednesday
227,2021-05-06,21886,10751.142857142857,20622.39285714286,,45.011783189316574,701.0,Thursday
228,2021-05-07,21356,13039.57142857143,21167.928571428572,,44.38334642576591,709.0,Friday
229,2021-05-08,9836,14293.0,21519.214285714286,,26.551453260015712,936.0,Saturday
230,2021-05-09,3406,14419.57142857143,21065.285714285714,,16.81068342498036,1060.0,Sunday
231,2021-05-10,42051,16948.0,20952.964285714286,,81.46111547525531,237.0,Monday
232,2021-05-11,25235,17681.428571428572,20339.464285714286,,50.98193244304792,625.0,Tuesday
233,2021-05-12,40775,23506.428571428572,20783.785714285714,,79.18303220738413,266.0,Wednesday
234,2021-05-13,34108,25252.428571428572,20359.571428571428,,67.24273369992144,418.0,Thursday
235,2021-05-14,28767,26311.14285714286,20728.39285714286,,58.05184603299293,535.0,Friday
236,2021-05-15,0,24906.0,20177.89285714286,,2.9065200314218385,1237.0,Saturday
237,2021-05-16,7139,25439.285714285714,19192.39285714286,,22.780832678711704,984.0,Sunday
238,2021-05-17,35781,24543.571428571428,19152.035714285714,,70.93479968578161,371.0,Monday
239,2021-05-18,32122,25527.428571428572,18354.285714285714,,64.33621366849961,455.0,Tuesday
240,2021-05-19,35168,24726.428571428572,18343.321428571428,,69.99214454045561,383.0,Wednesday
241,2021-05-20,30697,24239.14285714286,18416.75,,61.5082482325216,491.0,Thursday
242,2021-05-21,20883,23112.85714285714,18708.14285714286,,43.12647289866457,725.0,Friday
243,2021-05-22,19741,25933.0,18099.428571428572,,41.0840534171249,751.0,Saturday
244,2021-05-23,20175,27795.285714285714,18655.785714285714,,42.02670856245091,739.0,Sunday
245,2021-05-24,36838,27946.285714285714,19533.964285714286,,73.13432835820896,343.0,Monday
246,2021-05-25,46395,29985.285714285714,20749.285714285714,,86.48860958366065,173.0,Tuesday
247,2021-05-26,38854,30511.85714285714,21603.535714285714,,76.59073055773763,299.0,Wednesday
248,2021-05-27,22674,29365.714285714286,22402.10714285714,,46.34721131186174,684.0,Thursday
249,2021-05-28,26113,30112.85714285714,23144.10714285714,,52.71013354281225,603.0,Friday
250,2021-05-29,18290,29905.571428571428,23759.39285714286,,38.4917517674784,784.0,Saturday
251,2021-05-30,28997,31165.85714285714,24705.0,,58.444619010212094,530.0,Sunday
252,2021-05-31,4833,26593.714285714286,24007.89285714286,,18.460329929300865,1039.0,Monday
253,2021-06-01,24829,23512.85714285714,24176.75,,50.03927729772192,637.0,Tuesday
254,2021-06-02,36930,23238.0,25495.678571428572,,73.36999214454045,340.0,Wednesday
255,2021-06-03,40542,25790.571428571428,26161.964285714286,,78.8688138256088,270.0,Thursday
256,2021-06-04,45297,28531.14285714286,27017.0,,85.38884524744698,187.0,Friday
257,2021-06-05,4136,26509.14285714286,26813.428571428572,,17.831893165750195,1047.0,Saturday
258,2021-06-06,1084,22521.571428571428,26730.5,,11.311861743912019,1130.0,Sunday
259,2021-06-07,10059,23268.14285714286,25587.928571428572,,26.94422623723488,931.0,Monday
260,2021-06-08,25490,23362.571428571428,25597.035714285714,,51.21759622937942,622.0,Tuesday
261,2021-06-09,10370,19568.285714285714,24511.14285714286,,27.17989002356638,928.0,Wednesday
262,2021-06-10,21211,16806.714285714286,24050.535714285714,,43.99057344854674,714.0,Thursday
263,2021-06-11,9331,11668.714285714286,23356.39285714286,,25.687352710133542,947.0,Friday
264,2021-06-12,2311,11408.0,23438.928571428572,,14.689709347996857,1087.0,Saturday
265,2021-06-13,2081,11550.42857142857,23258.285714285714,,13.982717989002358,1096.0,Sunday
266,2021-06-14,18980,12824.857142857143,22658.25,,40.062843676355065,764.0,Monday
267,2021-06-15,32662,13849.42857142857,22677.535714285714,,65.43597800471328,441.0,Tuesday
268,2021-06-16,39301,17982.428571428572,22825.14285714286,,77.37627651217596,289.0,Wednesday
269,2021-06-17,25310,18568.0,22632.75,,51.06048703849175,624.0,Thursday
270,2021-06-18,11055,18814.285714285714,22281.75,,28.122545168892383,916.0,Friday
271,2021-06-19,5258,19235.285714285714,21764.5,,19.088766692851532,1031.0,Saturday
272,2021-06-20,9107,20239.0,21369.214285714286,,25.216025137470545,953.0,Sunday
273,2021-06-21,20104,20399.571428571428,20771.571428571428,,41.86959937156324,741.0,Monday
274,2021-06-22,28596,19818.714285714286,20135.89285714286,,57.73762765121759,539.0,Tuesday
275,2021-06-23,25414,17834.85714285714,19655.89285714286,,51.13904163393559,623.0,Wednesday
276,2021-06-24,22398,17418.85714285714,19646.035714285714,,45.79732914375491,691.0,Thursday
277,2021-06-25,38387,21323.428571428572,20084.39285714286,,75.5695208169678,312.0,Friday
278,2021-06-26,19505,23358.714285714286,20127.785714285714,,40.6127258444619,757.0,Saturday
279,2021-06-27,5931,22905.0,19304.0,,20.031421838177533,1019.0,Sunday
280,2021-06-28,29133,24194.85714285714,20171.85714285714,,58.75883739198743,526.0,Monday
281,2021-06-29,31937,24672.14285714286,20425.714285714286,,63.8648860958366,461.0,Tuesday
282,2021-06-30,25145,24633.714285714286,20004.821428571428,,50.82482325216026,627.0,Wednesday
283,2021-07-01,45709,27963.85714285714,20189.35714285714,,85.9387274155538,180.0,Thursday
284,2021-07-02,27532,26413.14285714286,19554.89285714286,,55.85231736056559,563.0,Friday
285,2021-07-03,19280,26381.0,20095.75,,40.45561665357423,759.0,Saturday
286,2021-07-04,1919,25807.85714285714,20125.571428571428,,13.668499607227021,1100.0,Sunday
287,2021-07-05,14317,23691.285714285714,20277.64285714286,,32.992930086410055,854.0,Monday
288,2021-07-06,33628,23932.85714285714,20568.285714285714,,66.45718774548311,428.0,Tuesday
289,2021-07-07,28521,24415.14285714286,21216.535714285714,,57.65907305577376,540.0,Wednesday
290,2021-07-08,27854,21864.428571428572,21453.785714285714,,56.24509033778477,558.0,Thursday
291,2021-07-09,28341,21980.0,22132.714285714286,,57.2663000785546,545.0,Friday
292,2021-07-10,14439,21288.428571428572,22565.85714285714,,33.15003927729772,852.0,Saturday
293,2021-07-11,9498,22371.14285714286,22830.75,,26.080125687352712,942.0,Sunday
294,2021-07-12,35969,25464.285714285714,23437.5,,71.40612725844461,365.0,Monday
295,2021-07-13,33876,25499.714285714286,23480.85714285714,,66.84996072270228,423.0,Tuesday
296,2021-07-14,16210,23741.0,22656.178571428572,,35.19245875883739,826.0,Wednesday
297,2021-07-15,35425,24822.571428571428,23017.428571428572,,70.22780832678713,380.0,Thursday
298,2021-07-16,30617,25147.714285714286,23716.071428571428,,61.35113904163394,493.0,Friday
299,2021-07-17,21668,26180.428571428572,24302.14285714286,,44.85467399842891,703.0,Saturday
300,2021-07-18,29008,28967.571428571428,25012.89285714286,,58.523173605655934,529.0,Sunday
301,2021-07-19,43823,30089.571428571428,25860.0,,83.81775333857031,207.0,Monday
302,2021-07-20,15070,27403.0,25376.928571428572,,33.85703063629222,843.0,Tuesday
303,2021-07-21,39804,30773.571428571428,25890.85714285714,,78.24037706205813,278.0,Wednesday
304,2021-07-22,44125,32016.428571428572,26666.821428571428,,83.97486252945797,205.0,Thursday
305,2021-07-23,25097,31227.85714285714,26192.178571428572,,50.74626865671642,628.0,Friday
306,2021-07-24,38692,33659.857142857145,26877.428571428572,,75.88373919874313,308.0,Saturday
307,2021-07-25,25075,33098.0,27561.14285714286,,50.51060487038491,631.0,Sunday
308,2021-07-26,31564,31346.714285714286,27647.964285714286,,63.1578947368421,470.0,Monday
309,2021-07-27,27861,33174.0,27502.39285714286,,56.32364493322859,557.0,Tuesday
310,2021-07-28,35862,32610.85714285714,27885.14285714286,,71.24901806755696,367.0,Wednesday
311,2021-07-29,48558,33244.142857142855,27986.89285714286,,88.84524744697565,143.0,Thursday
312,2021-07-30,31219,34118.71428571428,28118.571428571428,,62.13668499607227,483.0,Friday
313,2021-07-31,20576,31530.714285714286,28164.85714285714,,42.81225451688924,729.0,Saturday
314,2021-08-01,7296,28990.85714285714,28356.89285714286,,22.93794186959937,982.0,Sunday
315,2021-08-02,42704,30582.285714285714,29370.714285714286,,82.36449332285939,225.5,Monday
316,2021-08-03,47937,33450.28571428572,29881.75,,88.29536527886881,150.0,Tuesday
317,2021-08-04,21552,31406.0,29632.85714285714,,44.61901021209741,706.0,Wednesday
318,2021-08-05,32184,29066.85714285714,29787.5,,64.53260015710919,452.5,Thursday
319,2021-08-06,44586,30976.428571428572,30367.678571428572,,84.60329929300863,197.0,Friday
320,2021-08-07,17377,30519.428571428572,30472.60714285714,,37.234878240377064,800.0,Saturday
321,2021-08-08,6318,30379.714285714286,30359.035714285714,,21.013354281225453,1006.5,Sunday
322,2021-08-09,24429,27769.0,29946.89285714286,,49.48939512961508,644.0,Monday
323,2021-08-10,35670,26016.571428571428,30010.964285714286,,70.8562450903378,372.0,Tuesday
324,2021-08-11,24372,26419.428571428572,30302.464285714286,,49.41084053417125,645.0,Wednesday
325,2021-08-12,43453,28029.285714285714,30589.178571428572,,83.34642576590731,213.0,Thursday
326,2021-08-13,36656,26896.428571428572,30804.85714285714,,72.5058915946583,351.0,Friday
327,2021-08-14,17281,26882.714285714286,30648.178571428572,,37.0777690494894,802.0,Saturday
328,2021-08-15,1830,26241.571428571428,29677.535714285714,,13.35428122545169,1104.0,Sunday
329,2021-08-16,41641,28700.428571428572,29599.60714285714,,80.67556952081696,247.0,Monday
330,2021-08-17,23921,27022.0,29915.714285714286,,48.70384917517675,654.0,Tuesday
331,2021-08-18,11283,25152.14285714286,28897.10714285714,,28.27965435978005,914.0,Wednesday
332,2021-08-19,31529,23448.714285714286,28447.25,,63.079340141398276,471.0,Thursday
333,2021-08-20,36314,23399.85714285714,28847.85714285714,,72.11311861743911,356.0,Friday
334,2021-08-21,3834,21478.85714285714,27602.928571428572,,17.439120188531028,1052.0,Saturday
335,2021-08-22,11392,22844.85714285714,27114.25,,28.515318146111547,911.0,Sunday
336,2021-08-23,26247,20645.714285714286,26924.35714285714,,53.102906520031425,598.0,Monday
337,2021-08-24,31339,21705.428571428572,27048.571428571428,,62.68656716417911,476.0,Tuesday
338,2021-08-25,20123,22968.285714285714,26486.464285714286,,41.948153967007066,740.0,Wednesday
339,2021-08-26,12438,20241.0,25196.464285714286,,29.53652788688138,898.0,Thursday
340,2021-08-27,82,15065.0,24084.428571428572,,6.991358994501179,1185.0,Friday
341,2021-08-28,0,14517.285714285714,23349.571428571428,,2.9065200314218385,1237.0,Saturday
342,2021-08-29,942,13024.42857142857,23122.64285714286,,10.604870384917518,1139.0,Sunday
343,2021-08-30,30002,13560.857142857143,22669.0,,60.25137470542027,507.0,Monday
344,2021-08-31,38238,14546.42857142857,22322.60714285714,,75.3338570306363,315.0,Tuesday
345,2021-09-01,19699,14485.857142857143,22256.428571428572,,40.92694422623723,753.0,Wednesday
346,2021-09-02,16876,15119.857142857143,21709.714285714286,,36.44933228593873,810.0,Thursday
347,2021-09-03,7045,16114.57142857143,20368.964285714286,,22.545168892380204,987.0,Friday
348,2021-09-04,6199,17000.14285714286,19969.75,,20.738413197172033,1010.0,Saturday
349,2021-09-05,6152,17744.428571428572,19963.821428571428,,20.581304006284366,1012.0,Sunday
350,2021-09-06,20992,16457.285714285714,19841.071428571428,,43.51924587588374,720.0,Monday
351,2021-09-07,42412,17053.571428571428,20081.85714285714,,81.9324430479183,231.0,Tuesday
352,2021-09-08,48699,21196.428571428572,20950.678571428572,,89.00235663786331,141.0,Wednesday
353,2021-09-09,22077,21939.428571428572,20187.25,,45.247446975648074,698.0,Thursday
354,2021-09-10,25543,24582.0,19790.35714285714,,51.453260015710924,619.0,Friday
355,2021-09-11,37576,29064.428571428572,20515.178571428572,,74.1555380989788,330.0,Saturday
356,2021-09-12,13412,30101.571428571428,20928.821428571428,,31.50039277297722,873.0,Sunday
357,2021-09-13,40983,32957.42857142857,20905.321428571428,,79.41869599371564,263.0,Monday
358,2021-09-14,50865,34165.0,21867.60714285714,,90.80911233307148,118.0,Tuesday
359,2021-09-15,45412,33695.42857142857,23086.5,,85.62450903377848,184.0,Wednesday
360,2021-09-16,51579,37910.0,23802.571428571428,,91.12333071484682,114.0,Thursday
361,2021-09-17,21041,37266.857142857145,23257.10714285714,,43.597800471327574,719.0,Friday
362,2021-09-18,8421,33101.857142857145,23420.928571428572,,24.351924587588375,964.0,Saturday
363,2021-09-19,8668,32424.14285714286,23323.64285714286,,24.823252160251375,958.0,Sunday
364,2021-09-20,38117,32014.714285714286,23747.571428571428,29795.81917808219,75.17674783974863,317.0,Monday
365,2021-09-21,34264,29643.14285714286,23852.035714285714,29837.416438356166,67.79261586802828,411.0,Tuesday
